NSE/SHILPAMED,Shilpa Medicare Limited,0.956271162837573
NSE/SHILPI,Shilpi Cable Technologies Limited,0.9504231894210211
NSE/SHIVAMAUTO,Shivam Autotech Limited,0.9505255271464677
NSE/SHOPERSTOP,Shoppers Stop Limited,0.9481183645283137
NSE/SHREECEM,SHREE CEMENT LIMITED,0.9543133669286387
NSE/SHREERAMA,Shree Rama Multi-Tech Limited,0.9610544535251032
NSE/SHREYANIND,Shreyans Industries Limited,0.9592863647547869
NSE/SHREYAS,Shreyas Shipping & Logistics Limited,0.9560789962364529
NSE/SHRIRAMCIT,Shriram City Union Finance Limited,0.9595045407718972
NSE/SHRIRAMEPC,Shriram EPC Limited,0.9506840575887977
NSE/SHYAMTEL,Shyam Telecom Limited,0.9528983372504429
NSE/SICAGEN,Sicagen India Limited,0.9521693509787984
NSE/SICAL,Sical Logistics Limited,0.959115658984595
NSE/SIEMENS,Siemens Limited,0.9577358529338272
NSE/SILINV,SIL Investments Limited,0.950373007148928
NSE/SIMPLEX,Simplex Projects Limited,0.9538197581733158
NSE/SIMPLEXINF,Simplex Infrastructures Limited,0.950407957636687
NSE/SINTEX,Sintex Industries Limited,0.9530760645386621
NSE/SITASHREE,Sita Shree Food Products Limited,0.9541488780226998
NSE/SIYSIL,Siyaram Silk Mills Limited,0.9570754325948827
NSE/SJVN,SJVN Limited,0.9560282432545726
NSE/SKFINDIA,SKF India Limited,0.9471954884122596
NSE/SKMEGGPROD,SKM Egg Products Export (India) Limited,0.9440285413335646
NSE/SMARTLINK,Smartlink Network Systems Limited,0.9622988233608658
NSE/SMLISUZU,SML Isuzu Limited,0.9536739050886323
NSE/SMPL,Splendid Metal Products Limited,0.9568992328058077
NSE/SMSPHARMA,SMS Pharmaceuticals Limited,0.9533583669890479
NSE/SOBHA,Sobha Limited,0.9497572167082591
NSE/SOLARINDS,Solar Industries India Limited,0.9517648981006022
NSE/SOMANYCERA,Somany Ceramics Limited,0.9532023070651002
NSE/SOMATEX,Soma Textiles & Industries Limited,0.9551052942832394
NSE/SONASTEER,Sona Koyo Steering Systems Limited,0.9597500686506479
NSE/SONATSOFTW,Sonata Software Limited,0.9553564573395233
NSE/SOTL,Savita Oil Technologies Limited,0.9514814881718306
NSE/SOUTHBANK,The South Indian Bank Limited,0.9506635044887315
NSE/SPARC,Sun Pharma Advanced Research Company Limited,0.9540089667916394
NSE/SPENTEX,Spentex Industries Limited,0.955780176809395
NSE/SPIC,Southern Petrochemicals Industries Corporation Limited,0.9606049494277995
NSE/SPMLINFRA,SPML Infra Limited,0.9477725758706156
NSE/SPYL,Shekhawati Poly-Yarn Limited,0.9504996813450353
NSE/SREINFRA,SREI Infrastructure Finance Limited,0.9577182581686123
NSE/SRF,SRF Limited,0.9543856853780643
NSE/SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,0.9498265704857441
NSE/SRSLTD,SRS Limited,0.952503007660934
NSE/SRTRANSFIN,Shriram Transport Finance Company Limited,0.9536961594901832
NSE/SSWL,Steel Strips Wheels Limited,0.9630734716297455
NSE/STAR,Strides Shasun Limited,0.9561479664621643
NSE/STARPAPER,Star Paper Mills Limited,0.9579237861402529
NSE/STCINDIA,The State Trading Corporation of India Limited,0.9537366872678417
NSE/STERLINBIO,Sterling Biotech Limited,0.9592486450683568
NSE/STERTOOLS,Sterling Tools Limited,0.9493112793890375
NSE/STRTECH,Sterlite Technologies Limited,0.9482756779781062
NSE/SUBEX,Subex Limited,0.946872473972955
NSE/SUDARSCHEM,Sudarshan Chemical Industries Limited,0.94786353987346
NSE/SUJANAUNI,Sujana Universal Industries Limited,0.9550574193169878
NSE/SUMEETINDS,Sumeet Industries Limited,0.950526890266537
NSE/SUMMITSEC,Summit Securities Limited,0.9498124933543752
NSE/SUNDARAM,Sundaram Multi Pap Limited,0.9586010266146922
NSE/SUNDARMFIN,Sundaram Finance Limited,0.9539520069470687
NSE/SUNDRMBRAK,Sundaram Brake Linings Limited,0.9463169652081055
NSE/SUNDRMFAST,Sundram Fasteners Limited,0.9546800126519613
NSE/SUNFLAG,Sunflag Iron And Steel Company Limited,0.9644678221365565
NSE/SUNILHITEC,Sunil Hitech Engineers Limited,0.9488544667794464
NSE/SUNPHARMA,Sun Pharmaceutical Industries Limited,0.9553777054396323
NSE/SUNTECK,Sunteck Realty Limited,0.961806324295034
NSE/SUNTV,Sun TV Network Limited,0.9559781621133842
NSE/SUPERSPIN,Super Spinning Mills Limited,0.9576673724937871
NSE/SUPPETRO,Supreme Petrochem Limited,0.9508489440206302
NSE/SUPRAJIT,Suprajit Engineering Limited,0.9468871964492871
NSE/SUPREMEIND,Supreme Industries Limited,0.9496343616392668
NSE/SUPREMEINF,Supreme Infrastructure India Limited,0.9611733722826805
NSE/SURANACORP,Surana Corporation Limited,0.9532359451265837
NSE/SURANAIND,Surana Industries Limited,0.9503199228100179
NSE/SURYALAXMI,Suryalakshmi Cotton Mills Limited,0.9531440087497307
NSE/SURYAROSNI,Surya Roshni Limited,0.9540965345429395
NSE/SUTLEJTEX,Sutlej Textiles and Industries Limited,0.9591457984891489
NSE/SUVEN,Suven Life Sciences Limited,0.9517871634385712
NSE/SUZLON,Suzlon Energy Limited,0.956682547429181
NSE/SWARAJENG,Swaraj Engines Limited,0.9461073907307324
NSE/SYMPHONY,Symphony Limited,0.9529103502069206
NSE/SYNCOM,Syncom Healthcare Limited,0.960601166630279
NSE/SYNDIBANK,Syndicate Bank,0.9600268778096921
NSE/TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,0.9490426654527262
NSE/TAJGVK,Taj GVK Hotels & Resorts Limited,0.9594337039933374
NSE/TAKE,Take Solutions Limited,0.9534346102316524
NSE/TALBROAUTO,Talbros Automotive Components Limited,0.9618020176328084
NSE/TALWALKARS,Talwalkars Better Value Fitness Limited,0.9533889219222453
NSE/TANLA,Tanla Solutions Limited,0.9500476199840941
NSE/TANTIACONS,Tantia Constructions Limited,0.9547981524065855
NSE/TARAPUR,Tarapur Transformers Limited,0.9512885656015795
NSE/TATACHEM,Tata Chemicals Limited,0.9588192301374255
NSE/TATACOFFEE,Tata Coffee Limited,0.9468136883473288
NSE/TATACOMM,Tata Communications Limited,0.9558410975218883
NSE/TATAELXSI,Tata Elxsi Limited,0.9526198477602832
NSE/TATAGLOBAL,Tata Global Beverages Limited,0.9549677546987486
NSE/TATAINVEST,Tata Investment Corporation Limited,0.9525495396341607
NSE/TATAMETALI,Tata Metaliks Limited,0.946711329364574
NSE/TATAMOTORS,Tata Motors Limited,0.9598214115675168
NSE/TATAMTRDVR,Tata Motors Limited,0.948116013861608
NSE/TATAPOWER,Tata Power Company Limited,0.9542096203671737
NSE/TATASPONGE,Tata Sponge Iron Limited,0.9475703003453617
NSE/TATASTEEL,Tata Steel Limited,0.9557840680350149
NSE/TCI,Transport Corporation of India Limited,0.9535418289318747
NSE/TCIDEVELOP,TCI Developers Limited,0.9559824869521423
NSE/TCIFINANCE,TCI Finance Limited,0.9469087372408082
NSE/TCS,Tata Consultancy Services Limited,0.953667720748072
NSE/TDPOWERSYS,TD Power Systems Limited,0.9643473614392302
NSE/TECHM,Tech Mahindra Limited,0.950550978861966
NSE/TECHNO,Techno Electric & Engineering Company Limited,0.9475960656803016
NSE/TECHNOFAB,Technofab Engineering Limited,0.9498052588642413
NSE/TEXMOPIPES,Texmo Pipes and Products Limited,0.9538563395014682
NSE/TEXRAIL,Texmaco Rail & Engineering Limited,0.9533950597956633
NSE/TFCILTD,Tourism Finance Corporation of India Limited,0.9540490297109449
NSE/TFL,Transwarranty Finance Limited,0.9501470755073292
NSE/THANGAMAYL,Thangamayil Jewellery Limited,0.9556144038657735
NSE/THEMISMED,Themis Medicare Limited,0.9523040647935097
NSE/THERMAX,Thermax Limited,0.9606601545516275
NSE/THIRUSUGAR,Thiru Arooran Sugars Limited,0.9559614587417106
NSE/THOMASCOOK,Thomas Cook (India) Limited,0.9592380001649804
NSE/TI,Tilaknagar Industries Limited,0.9519497525894194
NSE/TIDEWATER,Tide Water Oil Company (India) Limited,0.9489555593892885
NSE/TIIL,Technocraft Industries (India) Limited,0.9508783427516113
NSE/TIJARIA,Tijaria Polypipes Limited,0.9513574523747977
NSE/TIL,TIL Limited,0.9511151128892112
NSE/TIMESGTY,Times Guaranty Limited,0.948069605251126
NSE/TIMETECHNO,Time Technoplast Limited,0.9521304211681632
NSE/TIMKEN,Timken India Limited,0.9566367472383481
NSE/TINPLATE,The Tinplate Company of India Limited,0.9530907421904324
NSE/TIPSINDLTD,TIPS Industries Limited,0.954852451093376
NSE/TIRUMALCHM,Thirumalai Chemicals Limited,0.9534154081792319
NSE/TITAN,Titan Company Limited,0.955592290154893
NSE/TNPETRO,Tamilnadu PetroProducts Limited,0.9568107575954081
NSE/TNPL,Tamil Nadu Newsprint & Papers Limited,0.9508958691712336
NSE/TOKYOPLAST,Tokyo Plast International Limited,0.9560985187208733
NSE/TORNTPHARM,Torrent Pharmaceuticals Limited,0.9478441499081335
NSE/TORNTPOWER,Torrent Power Limited,0.9487676829297815
NSE/TREEHOUSE,Tree House Education & Accessories Limited,0.9483908556892171
NSE/TRENT,Trent Limited,0.9590655552942697
NSE/TRF,TRF Limited,0.9531947003567733
NSE/TRIDENT,Trident Limited,0.9589311240010677
NSE/TRIGYN,Trigyn Technologies Limited,0.9489256355257412
NSE/TRIL,Transformers And Rectifiers (India) Limited,0.9514536531466178
NSE/TRIVENI,Triveni Engineering & Industries Limited,0.9567766121742525
NSE/TTKPRESTIG,TTK Prestige Limited,0.9562511525037009
NSE/TTL,T T Limited,0.9529356372877676
NSE/TTML,Tata Teleservices (Maharashtra) Limited,0.9612119208687976
NSE/TV18BRDCST,TV18 Broadcast Limited,0.9502740308882579
NSE/TVSELECT,TVS Electronics Limited,0.9512562249106449
NSE/TVSMOTOR,TVS Motor Company Limited,0.954059990769655
NSE/TVSSRICHAK,TVS Srichakra Limited,0.9562050789147887
NSE/TVTODAY,TV Today Network Limited,0.9487646551237395
NSE/TWL,Titagarh Wagons Limited,0.9574239944258668
NSE/UBL,United Breweries Limited,0.9641753452906029
NSE/UCALFUEL,Ucal Fuel Systems Limited,0.9557147879074926
NSE/UCOBANK,UCO Bank,0.9601162289336881
NSE/UFLEX,UFLEX Limited,0.9558453613211851
NSE/UGARSUGAR,The Ugar Sugar Works Limited,0.9491166775570855
NSE/ULTRACEMCO,UltraTech Cement Limited,0.9490374768645241
NSE/UNICHEMLAB,Unichem Laboratories Limited,0.9569522032236859
NSE/UNIENTER,Uniphos Enterprises Limited,0.9462179911711427
NSE/UNIONBANK,Union Bank of India,0.9619032575832969
NSE/UNIPLY,Uniply Industries Limited,0.9574431469033017
NSE/UNITECH,Unitech Limited,0.9569202039967949
NSE/UNITEDBNK,United Bank of India,0.9607010374789728
NSE/UNITEDTEA,The United Nilgiri Tea Estates Company Limited,0.9493292210145761
NSE/UNITY,Unity Infraprojects Limited,0.9505162006759894
NSE/UNIVCABLES,Universal Cables Limited,0.9568563443585137
NSE/USHAMART,Usha Martin Limited,0.948723761156842
NSE/USHERAGRO,Usher Agro Limited,0.9502674996850882
NSE/UTTAMSTL,Uttam Galva Steels Limited,0.957890181694558
NSE/UTTAMSUGAR,Uttam Sugar Mills Limited,0.9450061874967052
NSE/VADILALIND,Vadilal Industries Limited,0.9557654292591654
NSE/VARDHACRLC,Vardhman Acrylics Limited,0.9555507065385603
NSE/VARDMNPOLY,Vardhman Polytex Limited,0.9489717306333744
NSE/VASCONEQ,Vascon Engineers Limited,0.9493034349896599
NSE/VASWANI,Vaswani Industries Limited,0.9577838833367815
NSE/VENKEYS,Venky's (India) Limited,0.9533343511801662
NSE/VENUSREM,Venus Remedies Limited,0.9586357282766874
NSE/VESUVIUS,Vesuvius India Limited,0.9545832206252007
NSE/VGUARD,V-Guard Industries Limited,0.9584233439922323
NSE/VHL,Vardhman Holdings Limited,0.950378155435966
NSE/VICEROY,Viceroy Hotels Limited,0.9608752543082966
NSE/VIJAYABANK,Vijaya Bank,0.9537132579060654
NSE/VIJSHAN,Vijay Shanthi Builders Limited,0.94853475831431
NSE/VIMTALABS,Vimta Labs Limited,0.949042492487196
NSE/VINATIORGA,Vinati Organics Limited,0.9552904737491331
NSE/VINDHYATEL,Vindhya Telelinks Limited,0.9538872125833544
NSE/VINYLINDIA,Vinyl Chemicals (India) Limited,0.9508547368765398
NSE/VIPIND,VIP Industries Limited,0.9518805335286056
NSE/VISAKAIND,Visaka Industries Limited,0.952758347762449
NSE/VISASTEEL,Visa Steel Limited,0.9585576476580719
NSE/VISESHINFO,Visesh Infotecnics Limited,0.9591097085807957
NSE/VIVIMEDLAB,Vivimed Labs Limited,0.9502474872016965
NSE/VLSFINANCE,VLS Finance Limited,0.9535241477401826
NSE/VOLTAMP,Voltamp Transformers Limited,0.9560988876526414
NSE/VOLTAS,Voltas Limited,0.9548362762358075
NSE/VSTIND,VST Industries Limited,0.9530438264829397
NSE/VSTTILLERS,V.S.T Tillers Tractors Limited,0.9572747982118728
NSE/VTL,Vardhman Textiles Limited,0.9507012565633641
NSE/WABAG,VA Tech Wabag Limited,0.9620336587953711
NSE/WABCOINDIA,WABCO India Limited,0.9526396241519287
NSE/WALCHANNAG,Walchandnagar Industries Limited,0.9545428740554981
NSE/WANBURY,Wanbury Limited,0.9523118478766905
NSE/WEBELSOLAR,Websol Energy System Limited,0.9480728640926693
NSE/WEIZFOREX,Weizmann Forex Limited,0.9480047055262588
NSE/WEIZMANIND,Weizmann Limited,0.956865124969842
NSE/WELCORP,Welspun Corp Limited,0.9498306690111068
NSE/WELINV,Welspun Investments and Commercials Limited,0.9573401607466612
NSE/WENDT,Wendt (India) Limited,0.9562542984568916
NSE/WHEELS,Wheels India Limited,0.9546774751312089
NSE/WHIRLPOOL,Whirlpool of India Limited,0.9558037039466049
NSE/WILLAMAGOR,Williamson Magor & Company Limited,0.9542637207104356
NSE/WINDMACHIN,Windsor Machines Limited,0.9487504669762512
NSE/WIPRO,Wipro Limited,0.9620319727966048
NSE/WOCKPHARMA,Wockhardt Limited,0.9546917367638258
NSE/WSI,W S Industries (I) Limited,0.9561955999793608
NSE/WSTCSTPAPR,West Coast Paper Mills Limited,0.9514321640824068
NSE/XLENERGY,XL Energy Limited,0.9390078134111656
NSE/XPROINDIA,Xpro India Limited,0.9572400251488393
NSE/YESBANK,Yes Bank Limited,0.9585344963534661
NSE/ZEEL,Zee Entertainment Enterprises Limited,0.9475366650687315
NSE/ZENITHBIR,Zenith Birla (India) Limited,0.9603660680274035
NSE/ZENSARTECH,Zensar Technologies Limited,0.9549893083496438
NSE/ZICOM,Zicom Electronic Security Systems Limited,0.9467969321083783
NSE/ZODIACLOTH,Zodiac Clothing Company Limited,0.94939007605267
NSE/ZODJRDMKJ,Zodiac JRD- MKJ Limited,0.962688334028492
NSE/ZYDUSWELL,Zydus Wellness Limited,0.9590473777528137
NSE/ZYLOG,Zylog Systems Limited,0.9560375653759025
NSE/BANKBEES,R*Shares Bank BeES,0.9534344825684105
NSE/GOLDBEES,R*Shares Gold BeES,0.9612212232667466
NSE/GOLDSHARE,UTI Mutual Fund - UTI Gold Exchange Traded Fund,0.948226289468626
NSE/JUNIORBEES,R*Shares Junior BeES,0.9524261896609032
NSE/KOTAKGOLD,Kotak Mutual Fund - Gold Exchange Traded Fund,0.9484799381232194
NSE/KOTAKPSUBK,Kotak Mahindra Mutual Fund,0.9521210329831236
NSE/LIQUIDBEES,R*Shares Liquid BeES,0.9481595751301548
NSE/NIFTYBEES,R*Shares Nifty BeES,0.9455615828861719
NSE/PSUBNKBEES,R*Shares PSU Bank BeES,0.9521692136112547
NSE/QGOLDHALF,Quantum Gold Fund -Exchange Traded Fund (ETF),0.9518137717354529
NSE/QNIFTY,Quantum Nifty ETF,0.9579303071272603
NSE/SHARIABEES,R*Shares Shariah BeES,0.9537002748495331
NSE/KOTAKNIFTY,Kotak Mahindra Mutual Fund-Kotak Nifty ETF,0.9489630985485862
NSE/HNGSNGBEES,R*Shares Hang Seng BeES,0.9521237433725869
NSE/M50,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares M50 ETF,0.9489934303223438
NSE/HDFCMFGETF,HDFC Mutual Fund-HDFC Gold Exchange Traded Fund,0.9496237443076757
NSE/INFRABEES,R*Shares Infra BeES,0.9495469690182184
NSE/AXISGOLD,Axis Mutual Fund - Axis Gold ETF,0.9615295752686209
NSE/M100,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares M100 ETF GO,0.9442523285791645
NSE/N100,Motilal Oswal Mutual Fund-Motilal Oswal MOSt Shares NASDAQ 100 ETF -GO,0.9487312171971207
NSE/BSLNIFTY,Birla Sun Life Mutual Fund - Birla Sun Life Nifty ETF - Growth,0.9522257254221648
NSE/BSLGOLDETF,Birla Sun Life Mutual Fund - Birla Sun Life Gold ETF - Growth,0.9546155516425883
NSE/STEL,Stel Holdings Limited,0.9473442091388625
NSE/IDBIGOLD,IDBI Mutual Fund - IDBI Gold Exchange Traded Fund,0.9604802087951376
NSE/CRMFGETF,Canara Robeco Mutual Fund - Canara Robeco - Gold ETF,0.954438457478296
NSE/ACCELYA,Accelya Kale Solutions Limited,0.9468668984879945
NSE/ADANIPORTS,Adani Ports and Special Economic Zone Limited,0.9636923494122345
NSE/AICHAMP,AI Champdany Industries Limited,0.9428611457010683
NSE/ALICON,Alicon Castalloy Limited,0.9504608152946747
NSE/ALPSINDUS,Alps Industries Limited,0.9640824489444465
NSE/ANDHRACEMT,Andhra Cements Limited,0.9444718696371425
NSE/ANTGRAPHIC,Antarctica Limited,0.9598121859869672
NSE/APLAPOLLO,APL Apollo Tubes Limited,0.9570376467107745
NSE/ARCHIDPLY,Archidply Industries Limited,0.9556656474696732
NSE/BANARBEADS,Banaras Beads Limited,0.9581021388970353
NSE/BILENERGY,Bil Energy Systems Limited,0.9593087302512414
NSE/BIRLAMONEY,Aditya Birla Money Limited,0.9519533316085171
NSE/BURNPUR,Burnpur Cement Limited,0.950817305092627
NSE/CAREERP,Career Point Limited,0.9608120794455682
NSE/CHROMATIC,Chromatic India Limited,0.9576155653048725
NSE/COMPUSOFT,Compucom Software Limited,0.9462899158810864
NSE/COUNCODOS,Country Condo's Limited,0.9455880243583634
NSE/COXKINGS,Cox & Kings Limited,0.9613982937565677
NSE/DBSTOCKBRO,DB (International) Stock Brokers Limited,0.9516748197887742
NSE/DHFL,Dewan Housing Finance Corporation Limited,0.9609415390881594
NSE/DHUNINV,Dhunseri Investments Limited,0.952767073825155
NSE/DSSL,Dynacons Systems & Solutions Limited,0.9512423694014545
NSE/EASUNREYRL,Easun Reyrolle Limited,0.9585585589418817
NSE/ELECTHERM,Electrotherm (India) Limited,0.9473911834017027
NSE/ELGIRUBCO,Elgi Rubber Company Limited,0.9575619477275292
NSE/EON,Eon Electric Limited,0.9451743977346636
NSE/ESSARSHPNG,Essar Shipping Limited,0.9585839728335237
NSE/EUROCERA,Euro Ceramics Limited,0.9499405738589678
NSE/FMNL,Future Market Networks Limited,0.9561173046149151
NSE/GALLISPAT,Gallantt Ispat Limited,0.9507088312465911
NSE/HEXATRADEX,Hexa Tradex Limited,0.9504569284032598
NSE/HGS,Hinduja Global Solutions Limited,0.9534796489392718
NSE/HUBTOWN,Hubtown Limited,0.9524784736881936
NSE/IFBAGRO,IFB Agro Industries Limited,0.952120089359898
NSE/ILFSENGG,IL&FS Engineering and Construction Company Limited,0.9521679797195877
NSE/ILFSTRANS,IL&FS Transportation Networks Limited,0.955514783426921
NSE/JKBANK,The Jammu & Kashmir Bank Limited,0.9509946916489773
NSE/JISLDVREQS,Jain Irrigation Systems Limited,0.9567461652855347
NSE/KALYANIFRG,Kalyani Forge Limited,0.9543660158175666
NSE/KANANIIND,Kanani Industries Limited,0.9538732697283036
NSE/KOKUYOCMLN,Kokuyo Camlin Limited,0.9537782732440949
NSE/KSERASERA,KSS Limited,0.9562898406714452
NSE/LTFH,L&T Finance Holdings Limited,0.958452322673208
NSE/MM,Mahindra & Mahindra Limited,0.9534250860694584
NSE/MMFIN,Mahindra & Mahindra Financial Services Limited,0.9502329018280194
NSE/MCX,Multi Commodity Exchange of India Limited,0.9551004517569869
NSE/MERCATOR,Mercator Limited,0.9561009980996727
NSE/METKORE,Metkore Alloys & Industries Limited,0.95497776245633
NSE/MINDACORP,Minda Corporation Limited,0.9585329916274054
NSE/MORARJEE,Morarjee Textiles Limited,0.9566966014440136
NSE/MTEDUCARE,MT Educare Limited,0.9573221818370717
NSE/NAGAROIL,Nagarjuna Oil Refinery Limited,0.9456721526167349
NSE/NBCC,NBCC (India) Limited,0.9523272616468119
NSE/ORIENTBELL,Orient Bell Limited,0.9496833830750225
NSE/ORIENTREF,Orient Refractories Limited,0.9546566794416661
NSE/PGIL,Pearl Global Industries Limited,0.957449235874611
NSE/POLYMED,Poly Medicure Limited,0.9517299523552427
NSE/PREMIERPOL,Premier Polyfilm Limited,0.9486369664602232
NSE/PROVOGE,Provogue (India) Limited,0.9575258411197116
NSE/RAJSREESUG,Rajshree Sugars & Chemicals Limited,0.9558674562860721
NSE/REGENCERAM,Regency Ceramics Limited,0.9509161792876929
NSE/RUPA,Rupa & Company Limited,0.9535581928850664
NSE/SABTN,Sri Adhikari Brothers Television Network Limited,0.9575376998955739
NSE/SAMTEL,Samtel Color Limited,0.955835487379086
NSE/SANGHIIND,Sanghi Industries Limited,0.9527685836606918
NSE/SANOFI,Sanofi India Limited,0.9547726800525603
NSE/SCHNEIDER,Schneider Electric Infrastructure Limited,0.95359566688373
NSE/SEPOWER,S.E. Power Limited,0.9424263098156567
NSE/SEZAL,Sezal Glass Limited,0.9542269917829101
NSE/SHARONBIO,Sharon Bio-Medicine Limited,0.9595397575759258
NSE/SIL,Standard Industries Limited,0.9462368000036522
NSE/SPECIALITY,Speciality Restaurants Limited,0.9454813705923455
NSE/SPLIL,SPL Industries Limited,0.9444121762389333
NSE/STINDIA,STI India Limited,0.956218302564361
NSE/SUBROS,Subros Limited,0.9532138633375628
NSE/SUPREMETEX,Supreme Tex Mart Limited,0.956474571728859
NSE/SURANATP,Surana Telecom and Power Limited,0.9527305748430027
NSE/SWANENERGY,Swan Energy Limited,0.9616072629211141
NSE/SWELECTES,Swelect Energy Systems Limited,0.9520917690691758
NSE/TARMAT,Tarmat Limited,0.9517206819763989
NSE/TBZ,Tribhovandas Bhimji Zaveri Limited,0.9497813284621122
NSE/TEXINFRA,Texmaco Infrastructure & Holdings Limited,0.9623580726987832
NSE/THOMASCOTT,Thomas Scott (India) Limited,0.9473604448460846
NSE/TNTELE,Tamilnadu Telecommunication Limited,0.9506651114949375
NSE/TRITURBINE,Triveni Turbine Limited,0.9636310683780339
NSE/V2RETAIL,V2 Retail Limited,0.9586271881943126
NSE/VSSL,Vardhman Special Steels Limited,0.9453719979997538
NSE/WELSPUNIND,Welspun India Limited,0.953556090817776
NSE/XCHANGING,Xchanging Solutions Limited,0.9491548688404519
NSE/ZANDUREALT,Zandu Realty Limited,0.9584442228146361
NSE/ZEELEARN,Zee Learn Limited,0.9548545307886549
NSE/ZENITHEXPO,Zenith Exports Limited,0.9603849234977913
NSE/LIX_15,National Stock Exchange of India (NSE) Stock Index - LIX 15,0.9546025776692848
NSE/CNX_500,National Stock Exchange of India (NSE) Stock Index - CNX 500,0.9545369247132368
NSE/CNX_AUTO,National Stock Exchange of India (NSE) Stock Index - CNX Auto,0.9539908119728904
NSE/CNX_FINANCE,National Stock Exchange of India (NSE) Stock Index - CNX Finance,0.952349463638349
NSE/CNX_ENERGY,National Stock Exchange of India (NSE) Stock Index - CNX Energy,0.9535992154613301
NSE/CNX_METAL,National Stock Exchange of India (NSE) Stock Index - CNX Metal,0.9538825637787336
NSE/CNX_PHARMA,National Stock Exchange of India (NSE) Stock Index - CNX Pharma,0.9622419546234001
NSE/CNX_FMCG,National Stock Exchange of India (NSE) Stock Index - CNX FMCG,0.9564241687852432
NSE/CNX_CONSUMPTION,National Stock Exchange of India (NSE) Stock Index - CNX Consumption,0.9466299839179784
NSE/CNX_SHARIAH25,National Stock Exchange of India (NSE) Stock Index - CNX Shariah25,0.9498655343902369
NSE/CNX_PSE,National Stock Exchange of India (NSE) Stock Index - CNX PSE,0.9523694874860739
NSE/CNX_NIFTY,National Stock Exchange of India (NSE) Stock Index - CNX Nifty,0.9500984654059312
NSE/CNX_100,National Stock Exchange of India (NSE) Stock Index - CNX 100,0.9544664142741639
NSE/CNX_200,National Stock Exchange of India (NSE) Stock Index - CNX 200,0.949685013104458
NSE/CNX_NIFTY_SHARIAH,National Stock Exchange of India (NSE) Stock Index - CNX Nifty Shariah,0.9521524930783484
NSE/CNX_INFRA,National Stock Exchange of India (NSE) Stock Index - CNX Infrastructure,0.9457990055004798
NSE/NIFTY_MIDCAP_50,National Stock Exchange of India (NSE) Stock Index - Nifty Midcap 50,0.9502639033996959
NSE/NV20,National Stock Exchange of India (NSE) Stock Index - NV 20,0.9527779925210211
NSE/CNX_MIDCAP,National Stock Exchange of India (NSE) Stock Index - CNX Midcap,0.951555086204609
NSE/CNX_HIGH_BETA,National Stock Exchange of India (NSE) Stock Index - CNX High Beta,0.9542780094937506
NSE/CNX_BANK,National Stock Exchange of India (NSE) Stock Index - CNX Bank,0.9458293143572624
NSE/CNX_MEDIA,National Stock Exchange of India (NSE) Stock Index - CNX Media,0.9462031162760379
NSE/CNX_REALTY,National Stock Exchange of India (NSE) Stock Index - CNX Realty,0.956270653674555
NSE/CNX_COMMODITIES,National Stock Exchange of India (NSE) Stock Index - CNX Commodities,0.9489850329486159
NSE/CNX_PSU_BANK,National Stock Exchange of India (NSE) Stock Index - CNX PSU Bank,0.9490673910345828
NSE/CNX_IT,National Stock Exchange of India (NSE) Stock Index - CNX IT,0.9499965756002237
NSE/CPSE_INDEX,National Stock Exchange of India (NSE) Stock Index - CPSE,0.9584432616937247
NSE/CNX_500_SHARIAH,National Stock Exchange of India (NSE) Stock Index - CNX 500 Shariah,0.953712619742271
NSE/CNX_MNC,National Stock Exchange of India (NSE) Stock Index - CNX MNC,0.9645755285872498
NSE/CNX_SERVICE,National Stock Exchange of India (NSE) Stock Index - CNX Service Sector,0.948809410972384
NSE/CNX_ALPHA_INDEX,National Stock Exchange of India (NSE) Stock Index - CNX Alpha,0.9557781138307606
NSE/NIFTY_DIVIDEND,National Stock Exchange of India (NSE) Stock Index - CNX Nifty Dividend,0.9496184043962171
NSE/CNX_DIVIDEND_OPPT,National Stock Exchange of India (NSE) Stock Index - CNX Dividend Opportunities,0.9528241502773087
NSE/NI15,National Stock Exchange of India (NSE) Stock Index - NI15,0.9545623188542706
NSE/CNX_LOW_VOLATILITY,National Stock Exchange of India (NSE) Stock Index - CNX Low Volatility,0.9534855491772988
NSE/8KMILES,8K Miles Software Services Limited,0.9588353888118438
NSE/AGARIND,Agarwal Industrial Corporation Limited,0.9547182482183191
NSE/AGRITECH,Agri-Tech (India) Limited,0.9460811810244117
NSE/ATULAUTO,Atul Auto Limited,0.9495906453551951
NSE/ARCOTECH,Arcotech Limited,0.9571655009523206
NSE/BAFNAPHARM,Bafna Pharmaceuticals Limited,0.9611589697732936
NSE/BSLIMITED,BS Limited,0.9547460824188458
NSE/CAPLIPOINT,Caplin Point Laboratories Limited,0.9559188781984196
NSE/BUTTERFLY,Butterfly Gandhimathi Appliances Limited,0.9581642473058662
NSE/CNOVAPETRO,CIL Nova Petrochemicals Limited,0.9477377399322474
NSE/CAPF,Capital First Limited,0.9588498058163251
NSE/CASTROLIND,Castrol India Limited,0.9519481620496513
NSE/CARERATING,CARE Ratings Limited,0.9605225339046155
NSE/CEREBRAINT,Cerebra Integrated Technologies Limited,0.9477149990704298
